timestamp,run_id,simulador,device,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,umbral_frecuencia_objetivo,shots,estado_top1,frecuencia_top1,frecuencia_llave,encontrada,tiempo_total_s,tiempo_busqueda_s,profundidad
2026-06-01T00:34:46Z,d39ad3b2-3a4d-4536-9ab0-a245543f2a44,aer_simulator,CPU,4,1010,10,3,6,6,6,False,exito,3,2,0.9,1024,1010,998,998,True,1.054271,1.053195,14
2026-06-01T00:34:47Z,a7de8d7b-49a1-4645-9d5e-846d62090c8f,aer_simulator,CPU,4,1011,11,3,6,6,6,False,exito,3,2,0.9,1024,1011,997,997,True,1.033896,1.032847,14
2026-06-01T00:34:48Z,84c16591-bfba-475e-afbf-30803cb5bc54,aer_simulator,CPU,4,1011,11,3,6,6,6,False,exito,3,2,0.9,1024,1011,997,997,True,1.052506,1.051443,14
2026-06-01T00:34:49Z,6213977a-0cc2-4192-84b5-208808cd8bff,aer_simulator,CPU,4,1110,14,3,6,6,6,False,exito,3,2,0.9,1024,1110,1001,1001,True,1.046119,1.045021,14
2026-06-01T00:34:50Z,86d93eb2-bb4f-4e1b-8cb4-2b423b60be4c,aer_simulator,CPU,4,0110,6,3,6,6,6,False,exito,3,2,0.9,1024,0110,998,998,True,1.064439,1.063374,14
2026-06-01T00:34:51Z,63a0c631-c044-4419-b959-cf55abe35cc5,aer_simulator,CPU,4,0101,5,3,6,6,6,False,exito,3,2,0.9,1024,0101,997,997,True,1.039746,1.03864,14
2026-06-01T00:34:52Z,abafd6fd-415e-4582-ac4d-e9e208ad0c30,aer_simulator,CPU,4,0000,0,3,6,6,6,False,exito,3,2,0.9,1024,0000,991,991,True,1.0485,1.047416,14
2026-06-01T00:34:53Z,e036810f-fb04-4fe4-805b-2204aef65680,aer_simulator,CPU,4,0011,3,3,6,6,6,False,exito,3,2,0.9,1024,0011,996,996,True,1.046834,1.045647,14
2026-06-01T00:34:55Z,0c38e364-5a95-49ad-a688-bb0a18c0699a,aer_simulator,CPU,4,1100,12,3,6,6,6,False,exito,3,2,0.9,1024,1100,998,998,True,1.094605,1.09356,14
2026-06-01T00:34:56Z,379fbfd4-e632-4ddf-b82c-01f9b2819a27,aer_simulator,CPU,4,1000,8,3,6,6,6,False,exito,3,2,0.9,1024,1000,999,999,True,1.057509,1.056387,14
2026-06-01T00:34:57Z,b542b254-8d56-4771-8646-3ef3cd0c3bdb,aer_simulator,CPU,4,1011,11,3,6,6,6,False,exito,3,2,0.9,1024,1011,997,997,True,1.062282,1.061219,14
2026-06-01T00:34:58Z,6285a5da-8141-442d-a789-e22d6bacc362,aer_simulator,CPU,4,1010,10,3,6,6,6,False,exito,3,2,0.9,1024,1010,998,998,True,1.048991,1.047916,14
2026-06-01T00:34:59Z,d417feeb-8cd3-4efc-a000-e39541c0518c,aer_simulator,CPU,4,0000,0,3,6,6,6,False,exito,3,2,0.9,1024,0000,991,991,True,1.070143,1.068942,14
2026-06-01T00:35:00Z,2ff78a89-9052-41fa-ab74-0584981a7e0c,aer_simulator,CPU,4,1000,8,3,6,6,6,False,exito,3,2,0.9,1024,1000,999,999,True,1.092732,1.091606,14
2026-06-01T00:35:01Z,6aa6dcbf-06c0-46f7-932f-181aa01ebed0,aer_simulator,CPU,4,1101,13,3,6,6,6,False,exito,3,2,0.9,1024,1101,998,998,True,1.061217,1.060152,14
