timestamp,run_id,simulador,device,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,umbral_frecuencia_objetivo,shots,estado_top1,frecuencia_top1,frecuencia_llave,encontrada,tiempo_total_s,tiempo_busqueda_s,profundidad
2026-06-01T00:35:03Z,9c2ce36e-4723-4970-8ed0-6d3244cabd37,aer_simulator,CPU,6,010111,23,6,12,12,12,False,exito,6,5,0.9,1024,010111,1021,1021,True,2.119232,2.118041,26
2026-06-01T00:35:05Z,3d88eaf8-3403-48b8-9d59-5ea621ab9b79,aer_simulator,CPU,6,101111,47,6,12,12,12,False,exito,6,5,0.9,1024,101111,1021,1021,True,2.142202,2.141146,26
2026-06-01T00:35:07Z,2d504325-a049-464d-bf71-2a8f9e1422d4,aer_simulator,CPU,6,000110,6,6,12,12,12,False,exito,6,5,0.9,1024,000110,1023,1023,True,2.143333,2.142257,26
2026-06-01T00:35:10Z,537592d0-043e-4bf9-874a-0cf62dc31db5,aer_simulator,CPU,6,101001,41,6,12,12,12,False,exito,6,5,0.9,1024,101001,1021,1021,True,2.121156,2.120067,26
2026-06-01T00:35:12Z,d746c734-b44f-4698-b2e3-9eb3946b6558,aer_simulator,CPU,6,100111,39,6,12,12,12,False,exito,6,5,0.9,1024,100111,1021,1021,True,2.128051,2.126993,26
2026-06-01T00:35:14Z,9f8a4da0-9e26-43f1-a3bc-eb732fed2f22,aer_simulator,CPU,6,110000,48,6,12,12,12,False,exito,6,5,0.9,1024,110000,1021,1021,True,2.140128,2.139056,26
2026-06-01T00:35:16Z,12641e05-88e4-4b35-80a0-9e7f18336f6e,aer_simulator,CPU,6,111001,57,6,12,12,12,False,exito,6,5,0.9,1024,111001,1022,1022,True,2.139645,2.138578,26
2026-06-01T00:35:18Z,6a55bac7-6607-4d79-aee5-d3c430fd5d08,aer_simulator,CPU,6,001011,11,6,12,12,12,False,exito,6,5,0.9,1024,001011,1023,1023,True,2.127953,2.126886,26
2026-06-01T00:35:20Z,b8a8aeea-81e4-42f0-93bd-92cdcbc77c00,aer_simulator,CPU,6,101100,44,6,12,12,12,False,exito,6,5,0.9,1024,101100,1021,1021,True,2.109127,2.108082,26
2026-06-01T00:35:22Z,024c424d-1e62-40eb-94df-5a490bea9988,aer_simulator,CPU,6,110011,51,6,12,12,12,False,exito,6,5,0.9,1024,110011,1021,1021,True,2.09307,2.092041,26
2026-06-01T00:35:24Z,406591f7-87ef-4857-affb-fbf390377aa7,aer_simulator,CPU,6,001101,13,6,12,12,12,False,exito,6,5,0.9,1024,001101,1023,1023,True,2.120616,2.119581,26
2026-06-01T00:35:27Z,e1203fe7-413e-4506-a9dd-f8dde93a806f,aer_simulator,CPU,6,100100,36,6,12,12,12,False,exito,6,5,0.9,1024,100100,1021,1021,True,2.126298,2.125251,26
2026-06-01T00:35:29Z,8fd8f583-7b37-4a2f-abc0-dc169421ceeb,aer_simulator,CPU,6,000011,3,6,12,12,12,False,exito,6,5,0.9,1024,000011,1023,1023,True,2.120345,2.119303,26
2026-06-01T00:35:31Z,67c59845-7dbf-4ae7-be34-c2e70467f40b,aer_simulator,CPU,6,000110,6,6,12,12,12,False,exito,6,5,0.9,1024,000110,1023,1023,True,2.191487,2.190436,26
2026-06-01T00:35:33Z,77bb2fc1-7a2b-4429-bd74-c8b663fd3d4e,aer_simulator,CPU,6,101101,45,6,12,12,12,False,exito,6,5,0.9,1024,101101,1021,1021,True,2.140093,2.139067,26
2026-06-01T00:35:35Z,d481b639-3eff-4106-a38c-ff1d0bc75d69,aer_simulator,CPU,6,010111,23,6,12,12,12,False,exito,6,5,0.9,1024,010111,1021,1021,True,2.155268,2.154225,26
2026-06-01T00:35:37Z,f12b2c55-7b0c-4c70-b24a-e3fdfc0fea37,aer_simulator,CPU,6,001011,11,6,12,12,12,False,exito,6,5,0.9,1024,001011,1023,1023,True,2.158946,2.15787,26
2026-06-01T00:35:39Z,c2847e3b-c881-4201-b7f1-646e78726b2c,aer_simulator,CPU,6,010100,20,6,12,12,12,False,exito,6,5,0.9,1024,010100,1021,1021,True,2.150433,2.149394,26
2026-06-01T00:35:42Z,7a709242-e587-469c-8c57-89541cc1f536,aer_simulator,CPU,6,101101,45,6,12,12,12,False,exito,6,5,0.9,1024,101101,1021,1021,True,2.139882,2.138849,26
2026-06-01T00:35:44Z,5019c157-4ba8-4f3c-8c14-72f2a6c95e31,aer_simulator,CPU,6,110001,49,6,12,12,12,False,exito,6,5,0.9,1024,110001,1021,1021,True,2.158011,2.156945,26
2026-06-01T00:35:46Z,3d51f857-40ef-40f7-8f81-adf3934bd0cc,aer_simulator,CPU,6,111000,56,6,12,12,12,False,exito,6,5,0.9,1024,111000,1022,1022,True,2.125653,2.124507,26
2026-06-01T00:35:48Z,a44a4c81-8707-4d79-ac44-4903bb164913,aer_simulator,CPU,6,100110,38,6,12,12,12,False,exito,6,5,0.9,1024,100110,1021,1021,True,2.142616,2.14159,26
2026-06-01T00:35:50Z,f5ce3258-9c2b-4682-a2a6-73fbc3daeeb7,aer_simulator,CPU,6,000111,7,6,12,12,12,False,exito,6,5,0.9,1024,000111,1023,1023,True,2.136954,2.135883,26
2026-06-01T00:35:52Z,19931c7f-88bf-4439-8cd3-868fb2de2169,aer_simulator,CPU,6,010100,20,6,12,12,12,False,exito,6,5,0.9,1024,010100,1021,1021,True,2.13484,2.133757,26
2026-06-01T00:35:54Z,1680314b-4431-4724-b35c-d23cd79d305b,aer_simulator,CPU,6,001011,11,6,12,12,12,False,exito,6,5,0.9,1024,001011,1023,1023,True,2.125229,2.124186,26
