timestamp,run_id,simulador,device,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,umbral_frecuencia_objetivo,shots,estado_top1,frecuencia_top1,frecuencia_llave,encontrada,tiempo_total_s,tiempo_busqueda_s,profundidad
2026-06-01T00:36:54Z,b7239e22-8dd7-4a97-b223-d2b0c29663a0,aer_simulator,CPU,8,11001000,200,12,24,24,24,False,exito,12,10,0.9,1024,11001000,1024,1024,True,4.596472,4.595389,50
2026-06-01T00:36:58Z,fa44bc3f-12d5-49b8-b6c2-8a6903867c11,aer_simulator,CPU,8,10100010,162,12,24,24,24,False,exito,12,10,0.9,1024,10100010,1024,1024,True,4.583585,4.582483,50
2026-06-01T00:37:03Z,00895cdd-70a0-49f8-8388-f74fc7a4ca39,aer_simulator,CPU,8,11100110,230,12,24,24,24,False,exito,12,10,0.9,1024,11100110,1024,1024,True,4.602831,4.601658,50
2026-06-01T00:37:07Z,fe507897-c89f-4638-8047-aff5c201385b,aer_simulator,CPU,8,11001111,207,12,24,24,24,False,exito,12,10,0.9,1024,11001111,1024,1024,True,4.557714,4.556628,50
2026-06-01T00:37:12Z,f96824a4-f321-4cbe-a04d-66079d8d6d7a,aer_simulator,CPU,8,00100100,36,12,24,24,24,False,exito,12,10,0.9,1024,00100100,1024,1024,True,4.674991,4.673845,50
2026-06-01T00:37:17Z,53a846d5-6f35-4897-9f72-e62327cfd0fd,aer_simulator,CPU,8,10110111,183,12,24,24,24,False,exito,12,10,0.9,1024,10110111,1024,1024,True,4.607947,4.606875,50
2026-06-01T00:37:21Z,97d62b1a-75d6-40ff-95cb-ba4705e6b47b,aer_simulator,CPU,8,01110100,116,12,24,24,24,False,exito,12,10,0.9,1024,01110100,1024,1024,True,4.566232,4.565153,50
2026-06-01T00:37:26Z,494b6a6e-fb71-429e-9456-d11b8d0a3709,aer_simulator,CPU,8,10101000,168,12,24,24,24,False,exito,12,10,0.9,1024,10101000,1024,1024,True,4.578694,4.577523,50
2026-06-01T00:37:31Z,42cf6274-196e-434f-a7ae-73ade7cd09ba,aer_simulator,CPU,8,01110110,118,12,24,24,24,False,exito,12,10,0.9,1024,01110110,1024,1024,True,4.620527,4.61943,50
2026-06-01T00:37:35Z,3acac27f-3ff9-4de5-9a5d-f34eb9d9e429,aer_simulator,CPU,8,10111011,187,12,24,24,24,False,exito,12,10,0.9,1024,10111011,1024,1024,True,4.66629,4.665213,50
2026-06-01T00:37:40Z,9da8bbd5-44a9-40fa-b465-75aaa4ff21cf,aer_simulator,CPU,8,11001111,207,12,24,24,24,False,exito,12,10,0.9,1024,11001111,1024,1024,True,4.63543,4.634347,50
2026-06-01T00:37:44Z,e2ffb5fd-d940-496f-b159-27e3a80f69ec,aer_simulator,CPU,8,11111010,250,12,24,24,24,False,exito,12,10,0.9,1024,11111010,1024,1024,True,4.568221,4.567131,50
2026-06-01T00:37:49Z,81bd8c96-2382-4609-9cb1-d89af91ebddf,aer_simulator,CPU,8,01100111,103,12,24,24,24,False,exito,12,10,0.9,1024,01100111,1024,1024,True,4.486251,4.48521,50
