timestamp,run_id,simulador,device,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,umbral_frecuencia_objetivo,shots,estado_top1,frecuencia_top1,frecuencia_llave,encontrada,tiempo_total_s,tiempo_busqueda_s,profundidad
2026-07-05T23:00:03Z,f32a8304-9feb-4d22-a580-9d1f7a05af0f,aer_simulator,CPU,12,001110001000,904,50,100,24,24,False,exito,48,39,0.9,1024,001110001000,1023,1023,True,7.226527,7.225067,194
2026-07-05T23:00:11Z,44bcbefd-6e24-474a-abb6-c937580fae9a,aer_simulator,CPU,12,100010010101,2197,50,100,24,24,False,exito,48,39,0.9,1024,100010010101,1021,1021,True,7.284898,7.283462,194
2026-07-05T23:00:18Z,1963285b-f2ec-4471-81b1-47c4aeb5ded6,aer_simulator,CPU,12,011010101011,1707,50,100,24,24,False,exito,48,39,0.9,1024,011010101011,1021,1021,True,7.159657,7.158069,194
2026-07-05T23:00:25Z,71ab70ce-073a-4983-b3de-3c4f1682a8b6,aer_simulator,CPU,12,010001101100,1132,50,100,24,24,False,exito,48,39,0.9,1024,010001101100,1021,1021,True,7.230144,7.228396,194
2026-07-05T23:00:32Z,6c097828-b4b0-4a26-a12c-6acfa975d423,aer_simulator,CPU,12,011010100100,1700,50,100,24,24,False,exito,48,39,0.9,1024,011010100100,1021,1021,True,7.293618,7.292164,194
2026-07-05T23:00:39Z,a5679593-42cc-4b8a-92b9-a30599a0a607,aer_simulator,CPU,12,001101000100,836,50,100,24,24,False,exito,48,39,0.9,1024,001101000100,1023,1023,True,7.186635,7.18519,194
2026-07-05T23:00:47Z,17581e60-60b8-4eff-8bbe-7f335b1b9032,aer_simulator,CPU,12,010100001011,1291,50,100,24,24,False,exito,48,39,0.9,1024,010100001011,1021,1021,True,7.346455,7.344962,194
2026-07-05T23:00:54Z,9758ec89-4343-4e8c-b6a7-564a2f702bba,aer_simulator,CPU,12,011000010100,1556,50,100,24,24,False,exito,48,39,0.9,1024,011000010100,1021,1021,True,7.402596,7.401026,194
2026-07-05T23:01:01Z,f3afe930-3a28-4596-a697-dbc3303c31a3,aer_simulator,CPU,12,010101111011,1403,50,100,24,24,False,exito,48,39,0.9,1024,010101111011,1021,1021,True,7.20917,7.207407,194
2026-07-05T23:01:08Z,46248a2f-3c02-4c23-aa7a-640e671b5015,aer_simulator,CPU,12,100011101001,2281,50,100,24,24,False,exito,48,39,0.9,1024,100011101001,1021,1021,True,7.011339,7.009832,194
2026-07-05T23:01:16Z,de181b8b-616a-49a0-897c-71cd4e89143e,aer_simulator,CPU,12,111000111110,3646,50,100,24,24,False,exito,48,39,0.9,1024,111000111110,1022,1022,True,7.140607,7.139224,194
2026-07-05T23:01:23Z,a7c467d5-5751-4260-9a9b-ab8c4630f18e,aer_simulator,CPU,12,111000111011,3643,50,100,24,24,False,exito,48,39,0.9,1024,111000111011,1022,1022,True,7.005626,7.00428,194
2026-07-05T23:01:30Z,087221f2-1f2c-4531-9226-525013e5483a,aer_simulator,CPU,12,110110100001,3489,50,100,24,24,False,exito,48,39,0.9,1024,110110100001,1022,1022,True,6.977572,6.976101,194
2026-07-05T23:01:37Z,8d4e0f2d-91d1-4b04-b83f-b8162ee8d103,aer_simulator,CPU,12,000011000101,197,50,100,24,24,False,exito,48,39,0.9,1024,000011000101,1023,1023,True,7.240738,7.239339,194
2026-07-05T23:01:44Z,1c2a3a22-d916-4973-8aa1-aaea42ed61a4,aer_simulator,CPU,12,000110011001,409,50,100,24,24,False,exito,48,39,0.9,1024,000110011001,1023,1023,True,7.001826,7.000446,194
