timestamp,run_id,simulador,device,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,umbral_frecuencia_objetivo,shots,estado_top1,frecuencia_top1,frecuencia_llave,encontrada,tiempo_total_s,tiempo_busqueda_s,profundidad
2026-07-05T22:53:09Z,402ddf5e-5b35-4261-a634-6c2f0fd3b3fc,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,1.093343,1.081372,6
2026-07-05T22:53:10Z,ef455ed3-a3ab-4f94-a398-41be60f57fd3,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.35699,0.355787,6
2026-07-05T22:53:10Z,611d1820-93f6-43f6-ba11-80bda269e553,aer_simulator,CPU,2,00,0,1,2,2,2,False,exito,1,1,0.9,1024,00,1024,1024,True,0.356425,0.355062,6
2026-07-05T22:53:10Z,f3c9468a-b720-4226-a865-3e2b37d9b529,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.360164,0.357461,6
2026-07-05T22:53:11Z,14a9e902-1425-4861-845c-33a4fd61819c,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.386169,0.384986,6
2026-07-05T22:53:11Z,40134bfa-eb40-401a-9f39-336231922f86,aer_simulator,CPU,2,01,1,1,2,2,2,False,exito,1,1,0.9,1024,01,1024,1024,True,0.383154,0.381872,6
2026-07-05T22:53:11Z,71f00071-c7ab-45ef-9066-a6a9f3149f98,aer_simulator,CPU,2,00,0,1,2,2,2,False,exito,1,1,0.9,1024,00,1024,1024,True,0.365209,0.36392,6
2026-07-05T22:53:12Z,b2a4cfda-5b4a-43f9-a94f-d4cc3cda5c92,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.361563,0.360306,6
2026-07-05T22:53:12Z,bef862a9-f1e9-479f-80ac-17a3debff99f,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.338785,0.337576,6
2026-07-05T22:53:13Z,4633fff2-4815-4758-8876-34b4c9831e25,aer_simulator,CPU,2,10,2,1,2,2,2,False,exito,1,1,0.9,1024,10,1024,1024,True,0.332861,0.331728,6
2026-07-05T22:53:13Z,1e82574e-5384-4957-bd68-2670c0230e2b,aer_simulator,CPU,2,11,3,1,2,2,2,False,exito,1,1,0.9,1024,11,1024,1024,True,0.331295,0.330209,6
