timestamp,run_id,backend,backend_version,bits,llave_objetivo_bin,llave_objetivo_int,seed_simulador,seed_transpiler,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,shots,umbral_frecuencia_objetivo,estado_top1,frecuencia_top1,frecuencia_llave,tasa_exito,encontrada,distribucion_mediciones,profundidad_circuito,num_compuertas,num_qubits_auxiliares,ops_por_compuerta,tiempo_total_s,tiempo_busqueda_s
2026-06-01T00:42:58Z,0ff50730-3331-49ef-8d44-fe3126916c76,qryd_emulator$square,2,2,00,0,42,42,1,2,2,2,False,exito,1,1,1024,0.9,00,1024,1024,1.0,True,"{""00"": 1024}",6,10,0,"{""u"": 6, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.583229,2.510596
2026-06-01T00:43:01Z,bc3ed1c0-fe40-49b6-8a00-21ef060dbd7e,qryd_emulator$square,2,2,00,0,42,42,1,2,2,2,False,exito,1,1,1024,0.9,00,1024,1024,1.0,True,"{""00"": 1024}",6,10,0,"{""u"": 6, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.530969,2.517982
2026-06-01T00:43:03Z,0f8057b5-d48e-4ae4-a91d-8493f38fb3e1,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.519155,2.507435
2026-06-01T00:43:06Z,aa1f4e4b-e49d-4c10-9ddf-40b6e98c5ca9,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.485221,2.472121
2026-06-01T00:43:08Z,4ed3e350-1ac1-417b-8d4b-bf1298f26e20,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.484828,2.47277
2026-06-01T00:43:11Z,67555db3-2c18-4322-9bcf-adcdd58462d3,qryd_emulator$square,2,2,00,0,42,42,1,2,2,2,False,exito,1,1,1024,0.9,00,1024,1024,1.0,True,"{""00"": 1024}",6,10,0,"{""u"": 6, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.472064,2.459048
2026-06-01T00:43:13Z,3caec9d7-5ff2-4b76-9b88-e734602c86d5,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.488813,2.475373
2026-06-01T00:43:16Z,ea89df9a-8321-497b-a929-8aa0603bd08d,qryd_emulator$square,2,2,11,3,42,42,1,2,2,2,False,exito,1,1,1024,0.9,11,1024,1024,1.0,True,"{""11"": 1024}",6,10,0,"{""u"": 4, ""h"": 2, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.463229,2.449778
2026-06-01T00:43:18Z,d26cb44c-f6f9-4c4c-a121-cecec84c474a,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.477032,2.464327
2026-06-01T00:43:21Z,f2bff3f0-4600-4fbe-96eb-b53a0563325a,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.506423,2.495014
2026-06-01T00:43:23Z,d7bb4648-a878-4279-b1a0-7c2867f07d7c,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.482403,2.471005
2026-06-01T00:43:26Z,320e6e00-a2e7-438d-9c95-013aba550e3f,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.472231,2.458921
2026-06-01T00:43:28Z,bfa3c3a5-c1d7-4c00-8783-707b5503f2f5,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.496835,2.483547
