timestamp,run_id,backend,backend_version,bits,llave_objetivo_bin,llave_objetivo_int,seed_simulador,seed_transpiler,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,shots,umbral_frecuencia_objetivo,estado_top1,frecuencia_top1,frecuencia_llave,tasa_exito,encontrada,distribucion_mediciones,profundidad_circuito,num_compuertas,num_qubits_auxiliares,ops_por_compuerta,tiempo_total_s,tiempo_busqueda_s
2026-07-06T19:57:50Z,bc98367d-9e55-47f7-8c94-19fedc91c4ed,IQMBackend,2,2,10,2,,42,1,2,2,2,False,exito,1,1,512,0.9,10,504,504,0.984375,True,"{""10"": 504, ""00"": 4, ""01"": 2, ""11"": 2}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,070b74bb-b9dd-40dc-a8bb-550235f2f4ea,IQMBackend,2,2,01,1,,42,1,2,2,2,False,exito,1,1,512,0.9,01,489,489,0.955078,True,"{""01"": 489, ""00"": 12, ""10"": 5, ""11"": 6}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,62583e03-edf7-47b0-a9b1-8324af2db4fc,IQMBackend,2,2,11,3,,42,1,2,2,2,False,exito,1,1,512,0.9,11,500,500,0.976562,True,"{""11"": 500, ""01"": 7, ""10"": 4, ""00"": 1}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,ac873ddf-70bd-4d95-8ecb-068ad6ba0561,IQMBackend,2,2,01,1,,42,1,2,2,2,False,exito,1,1,512,0.9,01,496,496,0.96875,True,"{""01"": 496, ""00"": 8, ""11"": 7, ""10"": 1}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,92c45978-a81a-4f21-9937-6b0cafa50739,IQMBackend,2,2,00,0,,42,1,2,2,2,False,exito,1,1,512,0.9,00,506,506,0.988281,True,"{""00"": 506, ""10"": 5, ""11"": 1}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,a2226a81-9b7f-404e-958b-0ac0ea3ec266,IQMBackend,2,2,11,3,,42,1,2,2,2,False,exito,1,1,512,0.9,11,494,494,0.964844,True,"{""11"": 494, ""10"": 7, ""01"": 9, ""00"": 2}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,62d0e4c6-d52c-484e-b7cf-a9bd0384f02e,IQMBackend,2,2,11,3,,42,1,2,2,2,False,exito,1,1,512,0.9,11,492,492,0.960938,True,"{""11"": 492, ""10"": 12, ""01"": 8}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,55b72cae-688d-4ad8-8b2e-72bfa7e21db5,IQMBackend,2,2,01,1,,42,1,2,2,2,False,exito,1,1,512,0.9,01,494,494,0.964844,True,"{""01"": 494, ""00"": 11, ""11"": 6, ""10"": 1}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,53c12855-b31f-478b-b351-48910bff483e,IQMBackend,2,2,10,2,,42,1,2,2,2,False,exito,1,1,512,0.9,10,502,502,0.980469,True,"{""10"": 502, ""00"": 7, ""11"": 2, ""01"": 1}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
2026-07-06T19:57:50Z,9c9f65c8-640f-4737-b94f-29827e46c090,IQMBackend,2,2,01,1,,42,1,2,2,2,False,exito,1,1,512,0.9,01,491,491,0.958984,True,"{""01"": 491, ""10"": 2, ""11"": 9, ""00"": 10}",8,11,0,"{""r"": 6, ""cz"": 3, ""measure"": 2}",0.623511,0.623511
