timestamp,run_id,backend,backend_version,bits,llave_objetivo_bin,llave_objetivo_int,seed_simulador,seed_transpiler,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,shots,umbral_frecuencia_objetivo,estado_top1,frecuencia_top1,frecuencia_llave,tasa_exito,encontrada,distribucion_mediciones,profundidad_circuito,num_compuertas,num_qubits_auxiliares,ops_por_compuerta,tiempo_total_s,tiempo_busqueda_s
2026-07-06T20:08:02Z,fa583605-7bd8-4bc5-a153-2a6433a9865c,IQMBackend,2,4,0000,0,,42,3,6,6,6,False,max_k,2,,512,0.9,0000,145,145,0.283203,False,"{""0011"": 26, ""0000"": 145, ""0100"": 25, ""0110"": 24, ""0111"": 33, ""1110"": 17, ""1101"": 20, ""1000"": 18, ""0101"": 30, ""0010"": 31, ""1010"": 11, ""0001"": 28, ""1100"": 37, ""1001"": 20, ""1111"": 19, ""1011"": 28}",217,303,0,"{""r"": 183, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,be79309e-6d7e-4c9b-be5d-6b9670eec17e,IQMBackend,2,4,1100,12,,42,3,6,6,6,False,max_k,1,,512,0.9,1100,145,145,0.283203,False,"{""0110"": 31, ""0101"": 24, ""1010"": 31, ""1100"": 145, ""0000"": 29, ""0100"": 43, ""0010"": 22, ""0011"": 17, ""0001"": 21, ""1101"": 22, ""1110"": 29, ""1111"": 13, ""1000"": 28, ""0111"": 19, ""1001"": 19, ""1011"": 19}",112,154,0,"{""r"": 92, ""cz"": 58, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,6b6899f3-51ec-4407-aab1-5631eaddcb1b,IQMBackend,2,4,1101,13,,42,3,6,6,6,False,max_k,2,,512,0.9,1101,135,135,0.263672,False,"{""0110"": 28, ""1000"": 18, ""0000"": 29, ""1001"": 17, ""0001"": 39, ""1100"": 24, ""1010"": 23, ""0010"": 21, ""1101"": 135, ""0100"": 36, ""0101"": 28, ""1011"": 25, ""1111"": 23, ""0011"": 26, ""1110"": 21, ""0111"": 19}",216,302,0,"{""r"": 182, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,4edd66be-b6e0-4c37-97a7-b5d8de406700,IQMBackend,2,4,0010,2,,42,3,6,6,6,False,max_k,1,,512,0.9,0010,135,135,0.263672,False,"{""0010"": 135, ""0101"": 19, ""1011"": 28, ""0111"": 19, ""1101"": 32, ""1010"": 35, ""1111"": 27, ""1110"": 36, ""0110"": 18, ""0011"": 31, ""0000"": 37, ""1000"": 18, ""1100"": 27, ""1001"": 16, ""0001"": 16, ""0100"": 18}",112,154,0,"{""r"": 92, ""cz"": 58, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,db9b3723-3bef-4d49-9d09-19e6075df4a7,IQMBackend,2,4,1001,9,,42,3,6,6,6,False,max_k,2,,512,0.9,1001,140,140,0.273438,False,"{""1001"": 140, ""1101"": 21, ""0001"": 24, ""0110"": 23, ""0111"": 37, ""1010"": 22, ""1110"": 18, ""0101"": 42, ""0000"": 19, ""1111"": 17, ""1100"": 23, ""1011"": 35, ""0011"": 23, ""1000"": 21, ""0100"": 30, ""0010"": 17}",216,302,0,"{""r"": 182, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,055ca869-0a7e-4bc5-b355-70d3ce4f9cb0,IQMBackend,2,4,1110,14,,42,3,6,6,6,False,max_k,1,,512,0.9,1110,132,132,0.257812,False,"{""1110"": 132, ""0010"": 26, ""0110"": 28, ""1100"": 29, ""1001"": 24, ""0001"": 23, ""1111"": 46, ""0100"": 26, ""1011"": 19, ""0011"": 30, ""0000"": 18, ""1010"": 30, ""0101"": 21, ""0111"": 22, ""1101"": 17, ""1000"": 21}",112,154,0,"{""r"": 92, ""cz"": 58, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,5dce923e-518a-49a5-848c-3af710b80595,IQMBackend,2,4,1010,10,,42,3,6,6,6,False,max_k,2,,512,0.9,1010,133,133,0.259766,False,"{""1010"": 133, ""0011"": 31, ""1001"": 34, ""1110"": 24, ""0001"": 20, ""1000"": 21, ""0110"": 34, ""0100"": 29, ""0101"": 28, ""0111"": 30, ""1111"": 17, ""1011"": 25, ""0010"": 21, ""1100"": 20, ""0000"": 30, ""1101"": 15}",216,302,0,"{""r"": 182, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,2f2690fa-4ded-43e1-99fa-b5521cbec120,IQMBackend,2,4,1101,13,,42,3,6,6,6,False,max_k,2,,512,0.9,1101,135,135,0.263672,False,"{""1101"": 135, ""0001"": 40, ""0011"": 32, ""0110"": 16, ""0000"": 34, ""0010"": 29, ""1111"": 26, ""0111"": 21, ""0100"": 28, ""1100"": 31, ""1001"": 23, ""0101"": 30, ""1011"": 27, ""1010"": 12, ""1110"": 15, ""1000"": 13}",216,302,0,"{""r"": 182, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,18aaa77e-01bf-4d32-aef1-f41293737bba,IQMBackend,2,4,1010,10,,42,3,6,6,6,False,max_k,2,,512,0.9,1010,139,139,0.271484,False,"{""1100"": 16, ""0111"": 39, ""1000"": 20, ""0100"": 40, ""1111"": 22, ""0010"": 30, ""1010"": 139, ""1110"": 23, ""0101"": 23, ""1101"": 17, ""1011"": 16, ""1001"": 22, ""0011"": 39, ""0001"": 19, ""0110"": 29, ""0000"": 18}",216,302,0,"{""r"": 182, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
2026-07-06T20:08:02Z,a0627cee-dd96-4e25-af3e-b6f969372628,IQMBackend,2,4,0111,7,,42,3,6,6,6,False,max_k,2,,512,0.9,0111,146,146,0.285156,False,"{""1110"": 13, ""0111"": 146, ""1001"": 23, ""0110"": 32, ""0011"": 33, ""1100"": 14, ""1000"": 19, ""0001"": 28, ""0000"": 12, ""0101"": 37, ""0010"": 31, ""1101"": 25, ""0100"": 22, ""1010"": 27, ""1011"": 29, ""1111"": 21}",217,303,0,"{""r"": 183, ""cz"": 116, ""measure"": 4}",3.478887,3.478887
