timestamp,run_id,backend,backend_version,bits,llave_objetivo_bin,llave_objetivo_int,seed_simulador,seed_transpiler,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,shots,umbral_frecuencia_objetivo,estado_top1,frecuencia_top1,frecuencia_llave,tasa_exito,encontrada,distribucion_mediciones,profundidad_circuito,num_compuertas,num_qubits_auxiliares,ops_por_compuerta,tiempo_total_s,tiempo_busqueda_s
2026-07-05T23:05:07Z,52fe4f00-fed1-432a-873f-eaa49007a224,qryd_emulator$square,2,4,0111,7,42,42,3,6,6,6,False,exito,3,2,1024,0.9,0111,982,982,0.958984,True,"{""0000"": 1, ""1000"": 2, ""0010"": 3, ""1010"": 5, ""0001"": 5, ""1001"": 1, ""0011"": 5, ""1011"": 3, ""0100"": 2, ""1100"": 2, ""0110"": 2, ""1110"": 4, ""0101"": 2, ""1101"": 3, ""0111"": 982, ""1111"": 2}",167,221,0,"{""cx"": 90, ""p"": 60, ""u"": 46, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""h"": 3}",9.467441,9.453417
2026-07-05T23:05:16Z,59a31204-8e44-4939-aedb-3e2feebc14a6,qryd_emulator$square,2,4,0000,0,42,42,3,6,6,6,False,exito,3,3,1024,0.9,0000,976,976,0.953125,True,"{""0000"": 976, ""0010"": 3, ""0100"": 6, ""0110"": 2, ""0001"": 4, ""0011"": 3, ""0101"": 3, ""0111"": 2, ""1000"": 3, ""1010"": 5, ""1100"": 2, ""1110"": 4, ""1001"": 3, ""1011"": 3, ""1101"": 3, ""1111"": 2}",167,221,0,"{""cx"": 90, ""p"": 60, ""u"": 49, ""rz"": 12, ""cp"": 6, ""measure"": 4}",9.330798,9.319146
2026-07-05T23:05:26Z,207df46a-7b94-419a-abad-aa46b1cd7ddb,qryd_emulator$square,2,4,1001,9,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1001,980,980,0.957031,True,"{""0000"": 1, ""0100"": 2, ""0001"": 3, ""0101"": 5, ""0010"": 5, ""0110"": 1, ""0011"": 5, ""0111"": 3, ""1000"": 2, ""1100"": 2, ""1001"": 980, ""1101"": 4, ""1010"": 3, ""1110"": 3, ""1011"": 3, ""1111"": 2}",167,220,0,"{""cx"": 90, ""p"": 60, ""u"": 45, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""x"": 2, ""h"": 1}",9.674342,9.662969
2026-07-05T23:05:35Z,551720fa-97e3-4846-bbcc-cc1e73b5231d,qryd_emulator$square,2,4,0011,3,42,42,3,6,6,6,False,exito,3,2,1024,0.9,0011,980,980,0.957031,True,"{""0000"": 1, ""0100"": 2, ""0010"": 3, ""0110"": 5, ""0001"": 5, ""0101"": 1, ""0011"": 980, ""0111"": 2, ""1000"": 3, ""1100"": 5, ""1010"": 2, ""1110"": 4, ""1001"": 3, ""1101"": 3, ""1011"": 3, ""1111"": 2}",167,221,0,"{""cx"": 90, ""p"": 60, ""u"": 47, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""h"": 2}",9.39094,9.37922
2026-07-05T23:05:44Z,07397495-e6df-4375-b987-3a0f448dd22b,qryd_emulator$square,2,4,1000,8,42,42,3,6,6,6,False,exito,3,2,1024,0.9,1000,978,978,0.955078,True,"{""0000"": 1, ""1000"": 978, ""0100"": 6, ""1100"": 2, ""0010"": 4, ""1010"": 3, ""0110"": 3, ""1110"": 2, ""0001"": 3, ""1001"": 5, ""0101"": 2, ""1101"": 4, ""0011"": 3, ""1011"": 3, ""0111"": 3, ""1111"": 2}",167,220,0,"{""cx"": 90, ""p"": 60, ""u"": 46, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""x"": 2}",9.13929,9.127754
2026-07-05T23:05:54Z,d5125ac8-ca7c-45ce-8bab-0e5d4d4c1f5d,qryd_emulator$square,2,4,1001,9,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1001,978,978,0.955078,True,"{""0000"": 1, ""0001"": 2, ""0010"": 3, ""0011"": 5, ""1000"": 5, ""1001"": 978, ""1010"": 3, ""1011"": 2, ""0100"": 3, ""0101"": 5, ""0110"": 2, ""0111"": 4, ""1100"": 3, ""1101"": 3, ""1110"": 3, ""1111"": 2}",167,220,0,"{""cx"": 90, ""p"": 60, ""u"": 45, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""x"": 2, ""h"": 1}",9.50473,9.493156
2026-07-05T23:06:03Z,923da6bf-8ae1-49d1-939d-01d583263f43,qryd_emulator$square,2,4,0100,4,42,42,3,6,6,6,False,exito,3,3,1024,0.9,0100,982,982,0.958984,True,"{""0000"": 1, ""0001"": 2, ""0100"": 982, ""0101"": 2, ""1000"": 4, ""1001"": 3, ""1100"": 3, ""1101"": 2, ""0010"": 3, ""0011"": 5, ""0110"": 2, ""0111"": 4, ""1010"": 3, ""1011"": 3, ""1110"": 3, ""1111"": 2}",167,221,0,"{""cx"": 90, ""p"": 60, ""u"": 48, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""h"": 1}",9.083968,9.072747
2026-07-05T23:06:12Z,cae32cea-8d45-4cc9-856b-dea68ef4489d,qryd_emulator$square,2,4,1000,8,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1000,982,982,0.958984,True,"{""0000"": 1, ""0010"": 2, ""1000"": 982, ""1010"": 2, ""0100"": 4, ""0110"": 3, ""1100"": 3, ""1110"": 2, ""0001"": 3, ""0011"": 5, ""1001"": 2, ""1011"": 4, ""0101"": 3, ""0111"": 3, ""1101"": 3, ""1111"": 2}",167,220,0,"{""cx"": 90, ""p"": 60, ""u"": 46, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""x"": 2}",9.523483,9.509017
2026-07-05T23:06:22Z,b0ea5339-98f4-49eb-b77f-f9526456cce6,qryd_emulator$square,2,4,1000,8,42,42,3,6,6,6,False,exito,3,3,1024,0.9,1000,978,978,0.955078,True,"{""0000"": 1, ""1000"": 978, ""0001"": 6, ""1001"": 2, ""0010"": 4, ""1010"": 3, ""0011"": 3, ""1011"": 2, ""0100"": 3, ""1100"": 5, ""0101"": 2, ""1101"": 4, ""0110"": 3, ""1110"": 3, ""0111"": 3, ""1111"": 2}",167,220,0,"{""cx"": 90, ""p"": 60, ""u"": 46, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""x"": 2}",9.689481,9.675086
2026-07-05T23:06:32Z,a627508a-e385-4122-898c-6dfee73d160e,qryd_emulator$square,2,4,0001,1,42,42,3,6,6,6,False,exito,3,3,1024,0.9,0001,978,978,0.955078,True,"{""0000"": 1, ""0001"": 978, ""1000"": 6, ""1001"": 2, ""0100"": 4, ""0101"": 3, ""1100"": 3, ""1101"": 2, ""0010"": 3, ""0011"": 5, ""1010"": 2, ""1011"": 4, ""0110"": 3, ""0111"": 3, ""1110"": 3, ""1111"": 2}",167,221,0,"{""cx"": 90, ""p"": 60, ""u"": 48, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""h"": 1}",9.596218,9.582613
2026-07-05T23:06:41Z,303ff911-0f57-4a8e-b3f7-b4c36e549cd9,qryd_emulator$square,2,4,0001,1,42,42,3,6,6,6,False,exito,3,3,1024,0.9,0001,980,980,0.957031,True,"{""0000"": 1, ""0100"": 2, ""1000"": 3, ""1100"": 5, ""0001"": 980, ""0101"": 3, ""1001"": 3, ""1101"": 2, ""0010"": 3, ""0110"": 5, ""1010"": 2, ""1110"": 4, ""0011"": 3, ""0111"": 3, ""1011"": 3, ""1111"": 2}",167,221,0,"{""cx"": 90, ""p"": 60, ""u"": 48, ""rz"": 12, ""cp"": 6, ""measure"": 4, ""h"": 1}",9.475455,9.462074
