timestamp,run_id,backend,backend_version,bits,llave_objetivo_bin,llave_objetivo_int,seed_simulador,seed_transpiler,iteraciones_teoricas,iteraciones_maximas_evaluadas,iteraciones_planificadas,evaluaciones_realizadas,corte_temprano,razon_corte,iteraciones_requeridas,iteracion_primer_exito,shots,umbral_frecuencia_objetivo,estado_top1,frecuencia_top1,frecuencia_llave,tasa_exito,encontrada,distribucion_mediciones,profundidad_circuito,num_compuertas,num_qubits_auxiliares,ops_por_compuerta,tiempo_total_s,tiempo_busqueda_s
2026-07-05T23:02:11Z,55de7472-f5b1-4a10-a119-111dce1c1b78,qryd_emulator$square,2,2,00,0,42,42,1,2,2,2,False,exito,1,1,1024,0.9,00,1024,1024,1.0,True,"{""00"": 1024}",6,10,0,"{""u"": 6, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.487467,2.474809
2026-07-05T23:02:13Z,ec1637fd-df52-43cb-8551-b57293b410e0,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.413626,2.399422
2026-07-05T23:02:16Z,40a08535-53a5-41ad-ae2e-2da0e64e1644,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.354929,2.34374
2026-07-05T23:02:18Z,b1d90c46-2420-46fc-a861-d162ece9d201,qryd_emulator$square,2,2,00,0,42,42,1,2,2,2,False,exito,1,1,1024,0.9,00,1024,1024,1.0,True,"{""00"": 1024}",6,10,0,"{""u"": 6, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.435628,2.424326
2026-07-05T23:02:21Z,1119133d-4282-41d7-bc5d-14d38d95ba2e,qryd_emulator$square,2,2,00,0,42,42,1,2,2,2,False,exito,1,1,1024,0.9,00,1024,1024,1.0,True,"{""00"": 1024}",6,10,0,"{""u"": 6, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.417092,2.40493
2026-07-05T23:02:23Z,28c602dc-eeb3-4c9f-913a-ab4beea34491,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.403915,2.390396
2026-07-05T23:02:25Z,7415dee0-4234-45d1-8c6c-00c9077dace4,qryd_emulator$square,2,2,11,3,42,42,1,2,2,2,False,exito,1,1,1024,0.9,11,1024,1024,1.0,True,"{""11"": 1024}",6,10,0,"{""u"": 4, ""h"": 2, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.382846,2.3701
2026-07-05T23:02:28Z,04750a55-12f1-4374-92da-c787bd731e6c,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.406924,2.395908
2026-07-05T23:02:30Z,d4fa70f0-70bb-42e0-8d69-e69d6cb7aee3,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.435184,2.424157
2026-07-05T23:02:33Z,481e5041-3c15-43de-a150-8ffa1cf6021c,qryd_emulator$square,2,2,11,3,42,42,1,2,2,2,False,exito,1,1,1024,0.9,11,1024,1024,1.0,True,"{""11"": 1024}",6,10,0,"{""u"": 4, ""h"": 2, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.42567,2.412632
2026-07-05T23:02:35Z,fc7292a7-cb34-431f-8de3-f0005156d15e,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.373779,2.361755
2026-07-05T23:02:38Z,e4b84e10-0aeb-405c-957d-08072915d1bd,qryd_emulator$square,2,2,01,1,42,42,1,2,2,2,False,exito,1,1,1024,0.9,01,1024,1024,1.0,True,"{""01"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.41187,2.400544
2026-07-05T23:02:40Z,b88d7667-9bea-4fb8-817f-22bf49e135b0,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.370967,2.35979
2026-07-05T23:02:42Z,8a2f08c5-0b90-441a-9cdb-2af23a9e8d19,qryd_emulator$square,2,2,10,2,42,42,1,2,2,2,False,exito,1,1,1024,0.9,10,1024,1024,1.0,True,"{""10"": 1024}",6,10,0,"{""u"": 5, ""measure"": 2, ""h"": 1, ""cp"": 1, ""cx"": 1}",2.405055,2.392661
2026-07-05T23:02:45Z,ae294444-86be-466a-b387-96b3162867d4,qryd_emulator$square,2,2,11,3,42,42,1,2,2,2,False,exito,1,1,1024,0.9,11,1024,1024,1.0,True,"{""11"": 1024}",6,10,0,"{""u"": 4, ""h"": 2, ""measure"": 2, ""cp"": 1, ""cx"": 1}",2.469161,2.455712
