timestamp,run_id,bits,llave_objetivo_bin,llave_objetivo_int,iteraciones_requeridas,tiempo_busqueda_s
2026-06-01T00:34:25Z,08af5765-b248-450e-bd66-e317997967b1,10,0000011010,26,27,2e-06
2026-06-01T00:34:25Z,422ce1d2-2e69-431c-9e04-c1615e934997,10,0001100101,101,102,5e-06
2026-06-01T00:34:25Z,47dcb5bd-c6e6-47e7-881e-287cb1090e3a,10,1001100011,611,612,3.7e-05
2026-06-01T00:34:25Z,b801928a-691d-4acb-bea9-e21679f43e00,10,1010111101,701,702,4.5e-05
2026-06-01T00:34:25Z,735314be-0975-4370-974a-29a2ea022b66,10,1010001010,650,651,4.1e-05
2026-06-01T00:34:25Z,c2172770-01f6-4c20-8b18-19d843484e54,10,0111101011,491,492,2.8e-05
2026-06-01T00:34:25Z,ba7fdd6d-03d9-4a8e-b659-05a0d4763595,10,1110011011,923,924,7.2e-05
2026-06-01T00:34:25Z,7c5e02e2-1f12-435e-94ab-c9ea63e46f05,10,0101011000,344,345,1.8e-05
2026-06-01T00:34:25Z,66b3d3c1-8cc5-40b0-8492-9ed422bc6edd,10,1101001011,843,844,5.3e-05
2026-06-01T00:34:25Z,715b4f00-c6ca-496f-96f4-0a74bbf295ee,10,1100111100,828,829,5.5e-05
2026-06-01T00:34:25Z,03636f6a-2c22-4292-bfe7-22ec99924def,10,1101110110,886,887,5.7e-05
2026-06-01T00:34:25Z,21609563-e1e6-40a2-bb7f-fa11771b8d63,10,0010010111,151,152,7e-06
2026-06-01T00:34:25Z,59552a46-3661-4a84-a9b7-62e5753bc982,10,1011010010,722,723,4.5e-05
2026-06-01T00:34:25Z,8b986875-8882-4330-940c-29426b4eeaf4,10,0110101011,427,428,2.4e-05
2026-06-01T00:34:25Z,5141fae1-e0bd-487b-838f-6d33d9a7055e,10,0010000011,131,132,6e-06
2026-06-01T00:34:25Z,61d315fd-ee76-45a7-a995-30e9456d3898,10,0111101011,491,492,2.8e-05
2026-06-01T00:34:25Z,879205c8-a727-447d-82fc-e63f7bfbecb4,10,0000100110,38,39,3e-06
2026-06-01T00:34:25Z,a375b7e8-6cac-4d01-96d8-53af81c3d328,10,1000011111,543,544,3.2e-05
2026-06-01T00:34:25Z,1222ded5-b431-47d6-97da-4a39b4d5082f,10,1101010001,849,850,5.6e-05
2026-06-01T00:34:25Z,96ae4773-f37a-464b-ab80-46f087289263,10,0100010101,277,278,1.3e-05
2026-06-01T00:34:25Z,88391c81-defa-465a-a271-43aedfb7c890,10,0010001101,141,142,7e-06
2026-06-01T00:34:25Z,9e994795-2b2b-4cd5-8d30-5de7fcedeca6,10,1010010000,656,657,4e-05
2026-06-01T00:34:25Z,23b4bb8d-eee7-4985-968d-0b20eaef3f5e,10,1100101001,809,810,5.3e-05
2026-06-01T00:34:25Z,22d96e0a-5711-4e9e-bc0a-0bf5a61f9dfa,10,1010011100,668,669,4.2e-05
2026-06-01T00:34:25Z,3b85440b-7496-4940-a8f8-8a2e3278f2d7,10,0101011111,351,352,1.8e-05
